operation_id,date,month,operation_type,amount,signed_amount,counterparty,description,raw_credit,raw_debit,raw_date,date_parse_source,category_rule,subcategory_rule,rule_confidence,rule_reason,category_llm,subcategory_llm,llm_confidence,llm_reason,llm_error,category_final,subcategory_final,category_group,category_source,category_confidence,needs_review,review_reason,cash_flow_section
4122,2026-05-04,2026-05,credit,1545.0,1545.0,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810240000082678 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО Г ЛОСИНО ПЕТРОВСКИЙ УЛ СИТЬКОВО СТР 32. СУММА 1545-00 В Т.Ч.НДС(10%) 140-45,1545.0,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4123,2026-05-04,2026-05,credit,9270.0,9270.0,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810540000078285 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО СЕРПУХОВ Г СЕРПУХОВ УЛ КОНШИНЫХ Д108/14 ПОМ2. СУММА 9270-00 В Т.Ч. НДС(10%) 842-73,9270.0,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4124,2026-05-04,2026-05,credit,40249.2,40249.2,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810340000079293 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО БОГОРОД-Й РП ИМВОРОВСКОГО УЛВОРОВСКОГО Д9 СТР1. СУММА 40249-20 В Т.Ч. НДС(10%) 3659-02,40249.2,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4125,2026-05-04,2026-05,credit,5386.6,5386.6,"ООО ""ВОСТОРГ 76"" Р/С 40702810277030023041 в ПАО Сбербанк г Москва","ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ЛИПЕЦК БАЛМОЧНЫХ 17СУММА 5386-60В Т.Ч. НДС(10%, 20%, 22%)",5386.6,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4126,2026-05-04,2026-05,credit,7725.0,7725.0,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810040000094905 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО ИСТРА Д ЛЕНИНО Д 2В. СУММА 7725-00 В Т.Ч. НДС(10%) 702-27,7725.0,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4127,2026-05-04,2026-05,credit,21971.2,21971.2,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810840000092220 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО КАШИРА Г КАШИРА УЛ СТРЕЛЕЦКАЯ Д 70/5. СУММА 21971-20 В Т.Ч. НДС(10%) 1997-38,21971.2,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4128,2026-05-04,2026-05,credit,8705.8,8705.8,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810440000077959 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО ШАТУРА Г РОШАЛЬ УЛ КОСЯКОВА Д 18 К 530С. СУММА 8705-80 В Т.Ч. НДС(10%) 791-44,8705.8,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4129,2026-05-04,2026-05,credit,34158.28,34158.28,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810540000097017 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО ИСТРА Г ИСТРА УЛ 2Я ПЕРВОМАЙСКАЯ ЗД 20А. СУММА 34158-28 ВТ.Ч. НДС(10%) 3105-30,34158.28,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4130,2026-05-04,2026-05,credit,5665.0,5665.0,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810440000075045 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО КУРОВСКОЕ ОРЕХОВО-ЗУЕВСКИЙ Р УЛСОВХОЗНАЯ Д25. СУММА 5665-00 В Т.Ч. НДС(10%) 515-00,5665.0,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4131,2026-05-04,2026-05,credit,11072.5,11072.5,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810040000078125 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО РП СЕРЕБРЯНЫЕ ПРУДЫ УЛ ПРИВОКЗАЛЬНАЯ Д 2В. СУММА 11072-50 В Т.Ч. НДС(10%) 1006-59,11072.5,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4132,2026-05-04,2026-05,credit,7953.1,7953.1,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810340000079785 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 ЭЛЕКТРОУГЛИ БОЛЬШОЕ ВАСИЛЬЕВО 23. СУММА 7953-10 В Т.Ч. НДС(10%)723-01,7953.1,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4133,2026-05-04,2026-05,credit,17252.5,17252.5,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810040070000479 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО БАЛАШИХА Г БАЛАШИХА Ш ЭНТУЗИАСТОВ Д 36А ПОМ 2. СУММА 17252-50 В Т.Ч. НДС,17252.5,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4134,2026-05-04,2026-05,credit,7467.5,7467.5,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810540070005288 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 8787 ОТ 12.01.2026 МО ГО ЛЮБЕРЦЫ Г ДЗЕРЖИНСКИЙ УЛ АКАДЕМИКА ЖУКОВА 25А. СУММА 7467-50 В Т.Ч. НДС(10%) 678-86,7467.5,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4135,2026-05-04,2026-05,credit,9270.0,9270.0,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810840000426087 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО ЛЕНИНСКИЙ МОЛОКОВО ВОЛОДАРСКОЕ Ш. 2В. СУММА 9270-00 В Т.Ч. НДС,9270.0,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4136,2026-05-04,2026-05,credit,9270.0,9270.0,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810840000078257 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МОСКВА ВТ ВЫХ.-ЖУЛЕБИНО ПРТ ЛЕРМОНТОВСКИЙ Д 19 К 2. СУММА 9270-00 В Т.Ч. НДС,9270.0,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4137,2026-05-04,2026-05,credit,7467.5,7467.5,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810440000429329 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МОСКВА ВТ САВЕЛОВСКИЙ 1-Я КВЕСИССКАЯ 18. СУММА 7467-50 В Т.Ч. НДС,7467.5,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4138,2026-05-04,2026-05,credit,20085.0,20085.0,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810940000078209 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МОСКВА Г ЩЕРБИНКА СИМФЕРОПОЛЬСКОЕ Ш Д 1А СТР 1. СУММА 20085-00 В Т.Ч. НДС,20085.0,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4139,2026-05-04,2026-05,credit,22917.5,22917.5,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810140000080437 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МОСКВА ВТ НОВО-ПЕРЕДЕЛКИНО УЛ ШОЛОХОВА Д 9А. СУММА 22917-50 В Т.Ч. НДС,22917.5,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4140,2026-05-04,2026-05,credit,39102.5,39102.5,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810040000080375 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО ОДИНЦОВСКИЙ Г ОДИНЦОВО УЛ ЗАПАДНАЯ СТР 1А. СУММА 39102-50В Т.Ч. НДС,39102.5,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4141,2026-05-04,2026-05,credit,12875.0,12875.0,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810740000078263 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО ОДИНЦОВСКИЙ Г ЗВЕНИГОРОД УЛЛЕРМОНТОВА СТР38А. СУММА 12875-00 В Т.Ч. НДС,12875.0,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4142,2026-05-04,2026-05,credit,21887.5,21887.5,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810540000092151 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО ПОДОЛЬСК Г ПОДОЛЬСК ДОМОДЕДОВСКОЕ Ш Д16 СТР1. СУММА 21887-50 В Т.Ч. НДС,21887.5,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4143,2026-05-04,2026-05,credit,9012.5,9012.5,"ООО ""ТОРГСЕРВИС 150"" Р/С 40702810840000078037 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС150/25-241ПМСК ОТ 31.12.2024 МО ГО РАМЕНСКИЙ Д ЮРОВО УЛ ЦЕНТРАЛЬНАЯ СТР1/1 ПОМ1. СУММА 9012-50 В Т.Ч. НДС,9012.5,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4144,2026-05-04,2026-05,credit,17767.5,17767.5,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810440000095193 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ЛЮБЕРЦЫ ТОМИЛИНО 25ЙКМНОВОРЯЗАНСКОГО Ш Д16СТР36. СУММА 17767-50 В Т.Ч. НДС,17767.5,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4145,2026-05-04,2026-05,credit,11587.5,11587.5,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810540000069087 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МОСКВА ВТ ПОСЕЛЕНИЕ ПЕРВОМАЙСКОЕ КВЛ 109 Д 3 СТР 1. СУММА 11587-50 В Т.Ч. НДС,11587.5,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4146,2026-05-04,2026-05,credit,12845.6,12845.6,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810640000010305 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО СЕРПУХОВ Г СЕРПУХОВ СЕВЕРНОЕ Ш Д 15 СТР 1. СУММА 12845-60 В Т.Ч. НДС(10%) 1167-78,12845.6,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4147,2026-05-04,2026-05,credit,29097.5,29097.5,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810240000030714 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО МЫТИЩИ Г МЫТИЩИ ЯРОСЛАВСКОЕ Ш СТР 118Б. СУММА 29097-50 В Т.Ч. НДС,29097.5,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4148,2026-05-04,2026-05,credit,7157.6,7157.6,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810540000064309 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО ВОСКРЕСЕНСК Г ВОСКРЕСЕНСК УЛ ГАРАЖНАЯ ЗД 1Г. СУММА 7157-60В Т.Ч. НДС(10%) 650-69,7157.6,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4149,2026-05-04,2026-05,credit,12845.6,12845.6,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810240000065734 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО ЭЛЕКТРОГОРСК Г ЭЛЕКТРОГОРСК УЛ СОВЕТСКАЯ Д3Б. СУММА 12845-60 В Т.Ч. НДС(10%) 1167-78,12845.6,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4150,2026-05-04,2026-05,credit,4160.0,4160.0,"ООО ""ВОСТОРГ 76"" Р/С 40702810177030024713 в ПАО Сбербанк г Москва","ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ЛИПЕЦК ПАПИНА 1Г-2СУММА 4160-00В Т.Ч. НДС(10%, 20%, 22%)",4160.0,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4151,2026-05-04,2026-05,credit,2080.0,2080.0,"ООО ""ВОСТОРГ 76"" Р/С 40702810777030023059 в ПАО Сбербанк г Москва","ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 ПУТЕВКА РОСЛАВЛЬСКАЯ 1А-1СУММА 2080-00В Т.Ч. НДС(10%, 20%, 22%)",2080.0,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4152,2026-05-04,2026-05,credit,6977.0,6977.0,"ООО ""ВОСТОРГ 76"" Р/С 40702810977030010532 в ПАО Сбербанк г Москва","ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № 36/ВС ОТ 20.09.2023 БРЯНСК УЛЬЯНОВА 4СУММА 6977-00В Т.Ч. НДС(10%, 20%, 22%)",6977.0,0.0,2026-05-04,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4153,2026-05-05,2026-05,credit,4166.0,4166.0,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810940000030771 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО ПАВЛОВСКИЙ ПОСАД Д КУЗНЕЦЫ Д 76А. СУММА 4166-00 В Т.Ч. НДС(10%) 378-73,4166.0,0.0,2026-05-05,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4154,2026-05-06,2026-05,credit,14677.5,14677.5,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810640000063129 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО Г ВОЛОКОЛАМСК УЛ НОВО-СОЛДАТСКАЯ Д 23 СТР 3. СУММА 14677-50 ВТ.Ч. НДС(10%) 1334-32,14677.5,0.0,2026-05-06,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4155,2026-05-06,2026-05,credit,11072.5,11072.5,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810640000066993 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО ГО КОЛОМЕНСКИЙ ГКОЛОМНА УЛ3 ИНТЕРНАЦИОНАЛА Д7/1. СУММА 11072-50 В Т.Ч. НДС(10%) 1006-59,11072.5,0.0,2026-05-06,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4156,2026-05-06,2026-05,credit,9785.0,9785.0,"ООО ""ТОРГСЕРВИС 50"" Р/С 40702810940000066981 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС50/25-241ПМСК ОТ 31.12.2024 МО СЕРПУХОВ Г СЕРПУХОВ ПРД ЗАВОДСКОЙ СТР 40. СУММА 9785-00 В Т.Ч. НДС(10%) 889-55,9785.0,0.0,2026-05-06,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4157,2026-05-06,2026-05,credit,2370.0,2370.0,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810566000014561 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2026-3 ОТ 08.12.2025 ТУЛА ЩЕГЛОВСКАЯ ЗАСЕКА 36. СУММА 2370-00 В Т.Ч. НДС(10%) 215-45,2370.0,0.0,2026-05-06,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4158,2026-05-06,2026-05,credit,3555.0,3555.0,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810766000014950 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2026-3 ОТ 08.12.2025 ТУЛА СКУРАТОВСКАЯ 100А. СУММА 3555 -00 В Т.Ч. НДС(10%) 323-18,3555.0,0.0,2026-05-06,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
4159,2026-05-06,2026-05,credit,1975.0,1975.0,"ООО ""ТОРГСЕРВИС 71"" Р/С 40702810166000014424 в ПАО Сбербанк г Москва",ОПЛАТА ЗА ТОВАР СОГЛАСНО ДОГОВОРУ ПОСТАВКИ № ТС71/2026-3 ОТ 08.12.2025 ТУЛА ВЕНЕВСКОЕ 6. СУММА 1975-00 В Т.Ч. НДС(10%) 179-55,1975.0,0.0,2026-05-06,operation_date:iso_%Y-%m-%d,Выручка от клиентов,оплата,0.86,поступление от клиента,Неизвестно / требуется проверка,неизвестно,0.0,,not_requested,Выручка от клиентов,оплата,Операционные поступления,rule_low_confidence,0.86,False,,operating_inflow
